t=2026-05-22T00:08:10+0530 lvl=info msg="no configuration paths supplied"
t=2026-05-22T00:08:10+0530 lvl=info msg="using configuration at default config path" path=C:\\Users\\prakhar\\AppData\\Local/ngrok/ngrok.yml
t=2026-05-22T00:08:10+0530 lvl=info msg="open config file" path=C:\\Users\\prakhar\\AppData\\Local\\ngrok\\ngrok.yml err=nil
t=2026-05-22T02:27:07+0530 lvl=info msg="join connections" obj=join id=0b97b614a382 l=[::1]:8080 r=80.79.7.105:17017
t=2026-05-22T02:27:13+0530 lvl=info msg="join connections" obj=join id=f341b0c758ce l=[::1]:8080 r=80.79.7.105:17017
t=2026-05-22T02:27:13+0530 lvl=info msg="join connections" obj=join id=12ec18ecad19 l=[::1]:8080 r=80.79.7.105:17017
t=2026-05-22T02:27:13+0530 lvl=info msg="join connections" obj=join id=5acdace28f54 l=[::1]:8080 r=80.79.7.105:17017
t=2026-05-22T02:27:14+0530 lvl=info msg="join connections" obj=join id=ad899a0bae48 l=[::1]:8080 r=80.79.7.105:53524
t=2026-05-22T02:27:14+0530 lvl=info msg="join connections" obj=join id=be9cd7fca743 l=[::1]:8080 r=80.79.7.105:53524
t=2026-05-22T02:27:14+0530 lvl=info msg="join connections" obj=join id=9a96a4f4bdf1 l=[::1]:8080 r=80.79.7.105:53524
t=2026-05-22T02:27:14+0530 lvl=info msg="join connections" obj=join id=8cb15dc82ead l=[::1]:8080 r=80.79.7.105:53524
t=2026-05-22T02:27:14+0530 lvl=info msg="join connections" obj=join id=187e10683776 l=[::1]:8080 r=80.79.7.105:53524
t=2026-05-22T02:27:16+0530 lvl=info msg="join connections" obj=join id=e61a20685aa8 l=[::1]:8080 r=80.79.7.105:44945
t=2026-05-22T02:27:17+0530 lvl=info msg="join connections" obj=join id=2de74c3bdbf5 l=[::1]:8080 r=80.79.7.105:44945
t=2026-05-22T02:27:17+0530 lvl=info msg="join connections" obj=join id=9262a23e6039 l=[::1]:8080 r=80.79.7.105:44945
t=2026-05-22T02:27:17+0530 lvl=info msg="join connections" obj=join id=9015e432580a l=[::1]:8080 r=80.79.7.105:44945
t=2026-05-22T02:27:17+0530 lvl=info msg="join connections" obj=join id=1fa5bcbb6f81 l=[::1]:8080 r=80.79.7.105:44945
t=2026-05-22T02:27:21+0530 lvl=info msg="join connections" obj=join id=e0c9f94b5bac l=[::1]:8080 r=80.79.7.105:28202
t=2026-05-22T02:28:00+0530 lvl=info msg="join connections" obj=join id=5ddd56c0a02e l=[::1]:8080 r=80.79.7.105:28202
t=2026-05-22T02:28:10+0530 lvl=info msg="join connections" obj=join id=e45e06918dd5 l=[::1]:8080 r=80.79.7.105:28202
t=2026-05-22T02:28:12+0530 lvl=info msg="join connections" obj=join id=c740cc240c2a l=[::1]:8080 r=80.79.7.105:28945
t=2026-05-22T02:28:12+0530 lvl=info msg="join connections" obj=join id=4c64fd9fe2b2 l=[::1]:8080 r=80.79.7.105:28945
t=2026-05-22T02:28:12+0530 lvl=info msg="join connections" obj=join id=7beb8d00c109 l=[::1]:8080 r=80.79.7.105:28945
t=2026-05-22T02:29:18+0530 lvl=info msg="join connections" obj=join id=8640affa135d l=[::1]:8080 r=80.79.7.105:28945
t=2026-05-22T02:29:19+0530 lvl=info msg="join connections" obj=join id=62a4258c3318 l=[::1]:8080 r=80.79.7.105:28945
t=2026-05-22T02:29:19+0530 lvl=info msg="join connections" obj=join id=039419b57172 l=[::1]:8080 r=80.79.7.105:28945
t=2026-05-22T02:29:19+0530 lvl=info msg="join connections" obj=join id=25bafb37bf8e l=[::1]:8080 r=80.79.7.105:28945
t=2026-05-22T02:29:19+0530 lvl=info msg="join connections" obj=join id=5930d2025022 l=[::1]:8080 r=80.79.7.105:28945
t=2026-05-22T02:29:21+0530 lvl=info msg="join connections" obj=join id=306e588d0d2f l=[::1]:8080 r=80.79.7.105:11257
t=2026-05-22T02:29:21+0530 lvl=info msg="join connections" obj=join id=c4c7d9cd48da l=[::1]:8080 r=80.79.7.105:11257
t=2026-05-22T02:29:21+0530 lvl=info msg="join connections" obj=join id=e6aed961f700 l=[::1]:8080 r=80.79.7.105:11257
t=2026-05-22T02:29:21+0530 lvl=info msg="join connections" obj=join id=3e6136a78047 l=[::1]:8080 r=80.79.7.105:11257
t=2026-05-22T02:29:21+0530 lvl=info msg="join connections" obj=join id=31022da1a924 l=[::1]:8080 r=80.79.7.105:11257
